,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsregressor__n_neighbors,param_kneighborsregressor__p,param_kneighborsregressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
42,0.004935860633850098,0.0028977426299517774,0.005985677242279053,0.0025271045360824077,26,2,uniform,"{'kneighborsregressor__n_neighbors': 26, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.95454207386906,-5.0745048271207684,-5.690740324625743,-36.191552591496816,-13.227834954278098,13.261954085511537,20,-14.606799350705506,-14.71677373896222,-14.79328122872098,-5.19757577486616,-12.328607523313716,4.117636644589121
43,0.007664680480957031,0.0025614365368384854,0.008622407913208008,0.003334962493974194,26,2,distance,"{'kneighborsregressor__n_neighbors': 26, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.6714291662915395,-5.334112285308746,-6.046527356988846,-36.52410608677402,-13.644043723840788,13.218281118942317,50,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278447,-0.5591523515606895,0.07161432117043644
44,0.007690370082855225,0.00498523011498977,0.01324152946472168,0.0036023661023801955,29,1,uniform,"{'kneighborsregressor__n_neighbors': 29, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.8551832062992855,-5.002090903960064,-5.69580307347518,-36.35647666688686,-13.227388462655348,13.357436411083492,19,-14.703260019573769,-14.819677290405192,-14.832179291868655,-5.23422883152417,-12.397336358342946,4.13592761887452
45,0.004615068435668945,0.0019850257761487413,0.01336294412612915,0.0037070981251723836,29,1,distance,"{'kneighborsregressor__n_neighbors': 29, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.620635160855941,-5.299508417292876,-6.0237956055016,-36.79790516025775,-13.685461085977042,13.352173573384379,62,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278447,-0.5591523515606895,0.07161432117043644
46,0.0057746171951293945,0.0018459146465473835,0.003832101821899414,0.0007796225562126379,29,2,uniform,"{'kneighborsregressor__n_neighbors': 29, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-6.009739914628737,-5.098315975605081,-5.690102760045366,-36.358460726868365,-13.289154844286887,13.32308325401784,28,-14.744332037501142,-14.82382125052593,-14.899929130339341,-5.278013618671358,-12.436524009259442,4.1333340602985285
47,0.006140649318695068,0.003113924860303908,0.0048367977142333984,0.0022213474048794887,29,2,distance,"{'kneighborsregressor__n_neighbors': 29, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.7020568699730125,-5.3261235556774515,-6.0517223479924755,-36.62115927173042,-13.67526551134334,13.256755456920695,60,-0.4632261703296704,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043645
48,0.007078707218170166,0.0038271546150323607,0.011264562606811523,0.0023801758363519387,31,1,uniform,"{'kneighborsregressor__n_neighbors': 31, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.891491328637122,-4.994767091211629,-5.613391176146197,-36.37234920703742,-13.217999700758092,13.372109513358437,15,-14.767641279916752,-14.876756956055392,-14.856840275994557,-5.252651691386503,-12.438472550838302,4.148939071842698
49,0.008666574954986572,0.0031666847779043905,0.016467034816741943,0.007333237337602048,31,1,distance,"{'kneighborsregressor__n_neighbors': 31, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.631226204280328,-5.29819347278905,-5.976659785063295,-36.77691955442843,-13.670749754140276,13.34867684253224,58,-0.4632261703296704,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043645
50,0.0052280426025390625,0.0012076517891450526,0.00347292423248291,4.524475475212087e-05,31,2,uniform,"{'kneighborsregressor__n_neighbors': 31, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-6.0108002225024855,-5.0330091034205,-5.705635372619723,-36.38214223513315,-13.282896733418966,13.341046305013052,24,-14.856492001440806,-14.894568599695832,-14.926802920835668,-5.289538596667899,-12.491850529660052,4.15833120799543
51,0.007718086242675781,0.002775971789231519,0.005966544151306152,0.0013360546882927751,31,2,distance,"{'kneighborsregressor__n_neighbors': 31, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.689543699528805,-5.300872028531885,-6.063025695786563,-36.60686523906673,-13.665076665728495,13.25457299641135,56,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
52,0.008813321590423584,0.0036969019714015996,0.014322519302368164,0.0036505304656887674,34,1,uniform,"{'kneighborsregressor__n_neighbors': 34, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.77036410313651,-5.068968191603017,-5.649067268349464,-36.495551382080606,-13.245987736292399,13.425758895260241,21,-14.878305636278949,-14.916463654511578,-14.948711200558959,-5.246258400172215,-12.497434722880426,4.186542777500306
53,0.008726119995117188,0.0036719278167129214,0.014111936092376709,0.004696854593101513,34,1,distance,"{'kneighborsregressor__n_neighbors': 34, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.567171204575499,-5.304212533512229,-5.988640760264307,-36.80245737628043,-13.665620468658116,13.36553743911632,57,-0.46322617032967034,-0.5170339275775507,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043649
54,0.010043740272521973,0.002638877183316625,0.006544172763824463,0.0033476880659368503,34,2,uniform,"{'kneighborsregressor__n_neighbors': 34, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.869188472087125,-5.172856057356529,-5.714491638496003,-36.47479531670511,-13.307832871161192,13.377950686539691,31,-14.959210196832585,-14.956123631221718,-15.033255829118978,-5.313893994865498,-12.565620913009694,4.186900353481966
55,0.008755743503570557,0.004109769482453372,0.004739820957183838,0.0017279622459823961,34,2,distance,"{'kneighborsregressor__n_neighbors': 34, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.603021242474797,-5.371933056881657,-6.067453975039098,-36.648951918263904,-13.672840048164865,13.272443339602404,59,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
56,0.009635329246520996,0.004173386869557576,0.01604253053665161,0.0033985264373078503,37,1,uniform,"{'kneighborsregressor__n_neighbors': 37, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.702493342713745,-5.026313081969751,-5.593505339764972,-36.54439663413414,-13.21667709964565,13.470711438481798,14,-14.944576967915939,-14.907984756419626,-15.004964168118223,-5.310714978585511,-12.542060217759824,4.175162736176678
